sensor_type,device_type,timestamps,value1,value2,value3
Pressure,smartphone,1529657337189000000,1018.2349,1010.37494,0.0
Pressure,smartphone,1529657337228000000,1018.2349,1010.37494,0.0
Pressure,smartphone,1529657337266000000,1018.2349,1010.37494,0.0
Pressure,smartphone,1529657337304000000,1018.2349,1010.37494,0.0
Pressure,smartphone,1529657337342000000,1018.2113,1010.3513,0.0
Pressure,smartphone,1529657337381000000,1018.2113,1010.3513,0.0
Pressure,smartphone,1529657337420000000,1018.2113,1010.3513,0.0
Pressure,smartphone,1529657337458000000,1018.2113,1010.3513,0.0
Pressure,smartphone,1529657337497000000,1018.23193,1010.37195,0.0
Pressure,smartphone,1529657337535000000,1018.23193,1010.37195,0.0
Pressure,smartphone,1529657337574000000,1018.23193,1010.37195,0.0
Pressure,smartphone,1529657337612000000,1018.23193,1010.37195,0.0
Pressure,smartphone,1529657337651000000,1018.2229,1010.3629,0.0
Pressure,smartphone,1529657337689000000,1018.2229,1010.3629,0.0
Pressure,smartphone,1529657337727000000,1018.2229,1010.3629,0.0
Pressure,smartphone,1529657337765000000,1018.2229,1010.3629,0.0
Pressure,smartphone,1529657337804000000,1018.2428,1010.3828,0.0
Pressure,smartphone,1529657337843000000,1018.2428,1010.3828,0.0
Pressure,smartphone,1529657337881000000,1018.2428,1010.3828,0.0
Pressure,smartphone,1529657337920000000,1018.2428,1010.3828,0.0
Pressure,smartphone,1529657337958000000,1018.24115,1010.38116,0.0
Pressure,smartphone,1529657337996000000,1018.24115,1010.38116,0.0
Pressure,smartphone,1529657338035000000,1018.24115,1010.38116,0.0
Pressure,smartphone,1529657338073000000,1018.24115,1010.38116,0.0
Pressure,smartphone,1529657338112000000,1018.1477,1010.2877,0.0
Pressure,smartphone,1529657338150000000,1018.1477,1010.2877,0.0
Pressure,smartphone,1529657338189000000,1018.1477,1010.2877,0.0
Pressure,smartphone,1529657338227000000,1018.1477,1010.2877,0.0
Pressure,smartphone,1529657338266000000,1018.1366,1010.2766,0.0
Pressure,smartphone,1529657338304000000,1018.1366,1010.2766,0.0
Pressure,smartphone,1529657338342000000,1018.1366,1010.2766,0.0
Pressure,smartphone,1529657338381000000,1018.1366,1010.2766,0.0
Pressure,smartphone,1529657338420000000,1018.1652,1010.30524,0.0
Pressure,smartphone,1529657338458000000,1018.1652,1010.30524,0.0
Pressure,smartphone,1529657338496000000,1018.1652,1010.30524,0.0
Pressure,smartphone,1529657338535000000,1018.1652,1010.30524,0.0
Pressure,smartphone,1529657338573000000,1018.1704,1010.3104,0.0
Pressure,smartphone,1529657338612000000,1018.1704,1010.3104,0.0
Pressure,smartphone,1529657338650000000,1018.1704,1010.3104,0.0
Pressure,smartphone,1529657338689000000,1018.1704,1010.3104,0.0
Pressure,smartphone,1529657338727000000,1018.19995,1010.33997,0.0
Pressure,smartphone,1529657338766000000,1018.19995,1010.33997,0.0
Pressure,smartphone,1529657338804000000,1018.19995,1010.33997,0.0
Pressure,smartphone,1529657338843000000,1018.19995,1010.33997,0.0
Pressure,smartphone,1529657338881000000,1018.22705,1010.36707,0.0
Pressure,smartphone,1529657338919000000,1018.22705,1010.36707,0.0
Pressure,smartphone,1529657338958000000,1018.22705,1010.36707,0.0
Pressure,smartphone,1529657338996000000,1018.22705,1010.36707,0.0
Pressure,smartphone,1529657339035000000,1018.22705,1010.36707,0.0
Pressure,smartphone,1529657339073000000,1018.2548,1010.39484,0.0
Pressure,smartphone,1529657339111000000,1018.2548,1010.39484,0.0
Pressure,smartphone,1529657339150000000,1018.2548,1010.39484,0.0
Pressure,smartphone,1529657339188000000,1018.2548,1010.39484,0.0
Pressure,smartphone,1529657339226000000,1018.2069,1010.3469,0.0
Pressure,smartphone,1529657339265000000,1018.2069,1010.3469,0.0
Pressure,smartphone,1529657339304000000,1018.2069,1010.3469,0.0
Pressure,smartphone,1529657339343000000,1018.2069,1010.3469,0.0
Pressure,smartphone,1529657339381000000,1018.1964,1010.3364,0.0
Pressure,smartphone,1529657339419000000,1018.1964,1010.3364,0.0
Pressure,smartphone,1529657339457000000,1018.1964,1010.3364,0.0
Pressure,smartphone,1529657339497000000,1018.1964,1010.3364,0.0
Pressure,smartphone,1529657339534000000,1018.22,1010.36,0.0
Pressure,smartphone,1529657339573000000,1018.22,1010.36,0.0
Pressure,smartphone,1529657339612000000,1018.22,1010.36,0.0
Pressure,smartphone,1529657339650000000,1018.22,1010.36,0.0
Pressure,smartphone,1529657339689000000,1018.19543,1010.33545,0.0
Pressure,smartphone,1529657339727000000,1018.19543,1010.33545,0.0
Pressure,smartphone,1529657339765000000,1018.19543,1010.33545,0.0
Pressure,smartphone,1529657339804000000,1018.19543,1010.33545,0.0
Pressure,smartphone,1529657339842000000,1018.21356,1010.3536,0.0
Pressure,smartphone,1529657339880000000,1018.21356,1010.3536,0.0
Pressure,smartphone,1529657339919000000,1018.21356,1010.3536,0.0
Pressure,smartphone,1529657339957000000,1018.21356,1010.3536,0.0
Pressure,smartphone,1529657339996000000,1018.2087,1010.3487,0.0
Pressure,smartphone,1529657340034000000,1018.2087,1010.3487,0.0
Pressure,smartphone,1529657340072000000,1018.2087,1010.3487,0.0
Pressure,smartphone,1529657340111000000,1018.2087,1010.3487,0.0
Pressure,smartphone,1529657340150000000,1018.159,1010.299,0.0
Pressure,smartphone,1529657340188000000,1018.159,1010.299,0.0
Pressure,smartphone,1529657340227000000,1018.159,1010.299,0.0
Pressure,smartphone,1529657340265000000,1018.159,1010.299,0.0
Pressure,smartphone,1529657340304000000,1018.14594,1010.28595,0.0
Pressure,smartphone,1529657340342000000,1018.14594,1010.28595,0.0
Pressure,smartphone,1529657340381000000,1018.14594,1010.28595,0.0
Pressure,smartphone,1529657340419000000,1018.14594,1010.28595,0.0
Pressure,smartphone,1529657340458000000,1018.1729,1010.3129,0.0
Pressure,smartphone,1529657340496000000,1018.1729,1010.3129,0.0
Pressure,smartphone,1529657340535000000,1018.1729,1010.3129,0.0
Pressure,smartphone,1529657340573000000,1018.1729,1010.3129,0.0
Pressure,smartphone,1529657352801000000,1018.1782,1010.31824,0.0
Pressure,smartphone,1529657352839000000,1018.1782,1010.31824,0.0
Pressure,smartphone,1529657352878000000,1018.1782,1010.31824,0.0
Pressure,smartphone,1529657352916000000,1018.1782,1010.31824,0.0
Pressure,smartphone,1529657352955000000,1018.1728,1010.3128,0.0
Pressure,smartphone,1529657352993000000,1018.1728,1010.3128,0.0
Pressure,smartphone,1529657353031000000,1018.1728,1010.3128,0.0
Pressure,smartphone,1529657353070000000,1018.1728,1010.3128,0.0
Pressure,smartphone,1529657353108000000,1018.17346,1010.3135,0.0
Pressure,smartphone,1529657353147000000,1018.17346,1010.3135,0.0
Pressure,smartphone,1529657353185000000,1018.17346,1010.3135,0.0
Pressure,smartphone,1529657353224000000,1018.17346,1010.3135,0.0
Pressure,smartphone,1529657353262000000,1018.17346,1010.3135,0.0
Pressure,smartphone,1529657353301000000,1018.173,1010.313,0.0
Pressure,smartphone,1529657353339000000,1018.173,1010.313,0.0
Pressure,smartphone,1529657353377000000,1018.173,1010.313,0.0
Pressure,smartphone,1529657353416000000,1018.173,1010.313,0.0
Pressure,smartphone,1529657353455000000,1018.17664,1010.31665,0.0
Pressure,smartphone,1529657353493000000,1018.17664,1010.31665,0.0
Pressure,smartphone,1529657353531000000,1018.17664,1010.31665,0.0
Pressure,smartphone,1529657353570000000,1018.17664,1010.31665,0.0
Pressure,smartphone,1529657353608000000,1018.17633,1010.31635,0.0
Pressure,smartphone,1529657353647000000,1018.17633,1010.31635,0.0
Pressure,smartphone,1529657353685000000,1018.17633,1010.31635,0.0
Pressure,smartphone,1529657353724000000,1018.17633,1010.31635,0.0
Pressure,smartphone,1529657353762000000,1018.17145,1010.31146,0.0
Pressure,smartphone,1529657353800000000,1018.17145,1010.31146,0.0
Pressure,smartphone,1529657353839000000,1018.17145,1010.31146,0.0
Pressure,smartphone,1529657353877000000,1018.17145,1010.31146,0.0
Pressure,smartphone,1529657353915000000,1018.1627,1010.30273,0.0
Pressure,smartphone,1529657353954000000,1018.1627,1010.30273,0.0
Pressure,smartphone,1529657353993000000,1018.1627,1010.30273,0.0
Pressure,smartphone,1529657354031000000,1018.1627,1010.30273,0.0
Pressure,smartphone,1529657354070000000,1018.1571,1010.2971,0.0
Pressure,smartphone,1529657354108000000,1018.1571,1010.2971,0.0
Pressure,smartphone,1529657354147000000,1018.1571,1010.2971,0.0
Pressure,smartphone,1529657354185000000,1018.1571,1010.2971,0.0
Pressure,smartphone,1529657354223000000,1018.1516,1010.2916,0.0
Pressure,smartphone,1529657354262000000,1018.1516,1010.2916,0.0
Pressure,smartphone,1529657354300000000,1018.1516,1010.2916,0.0
Pressure,smartphone,1529657354339000000,1018.1516,1010.2916,0.0
Pressure,smartphone,1529657354377000000,1018.1512,1010.2912,0.0
Pressure,smartphone,1529657354416000000,1018.1512,1010.2912,0.0
Pressure,smartphone,1529657354454000000,1018.1512,1010.2912,0.0
Pressure,smartphone,1529657354492000000,1018.1512,1010.2912,0.0
Pressure,smartphone,1529657354532000000,1018.1395,1010.27954,0.0
Pressure,smartphone,1529657354570000000,1018.1395,1010.27954,0.0
Pressure,smartphone,1529657354608000000,1018.1395,1010.27954,0.0
Pressure,smartphone,1529657354647000000,1018.1395,1010.27954,0.0
Pressure,smartphone,1529657472079000000,1017.7105,1009.8505,0.0
Pressure,smartphone,1529657472118000000,1017.7105,1009.8505,0.0
Pressure,smartphone,1529657472156000000,1017.7105,1009.8505,0.0
Pressure,smartphone,1529657472195000000,1017.5808,1009.7208,0.0
Pressure,smartphone,1529657472233000000,1017.5808,1009.7208,0.0
Pressure,smartphone,1529657472271000000,1017.5808,1009.7208,0.0
Pressure,smartphone,1529657472309000000,1017.5808,1009.7208,0.0
Pressure,smartphone,1529657472349000000,1017.476,1009.616,0.0
Pressure,smartphone,1529657472387000000,1017.476,1009.616,0.0
Pressure,smartphone,1529657472425000000,1017.476,1009.616,0.0
Pressure,smartphone,1529657472464000000,1017.476,1009.616,0.0
Pressure,smartphone,1529657472502000000,1017.476,1009.616,0.0
Pressure,smartphone,1529657472541000000,1017.416,1009.556,0.0
Pressure,smartphone,1529657472579000000,1017.416,1009.556,0.0
Pressure,smartphone,1529657472618000000,1017.416,1009.556,0.0
Pressure,smartphone,1529657472656000000,1017.416,1009.556,0.0
Pressure,smartphone,1529657472694000000,1017.3579,1009.4979,0.0
Pressure,smartphone,1529657472733000000,1017.3579,1009.4979,0.0
Pressure,smartphone,1529657472771000000,1017.3579,1009.4979,0.0
Pressure,smartphone,1529657472809000000,1017.3579,1009.4979,0.0
Pressure,smartphone,1529657472848000000,1017.3344,1009.4744,0.0
Pressure,smartphone,1529657472887000000,1017.3344,1009.4744,0.0
Pressure,smartphone,1529657472926000000,1017.3344,1009.4744,0.0
Pressure,smartphone,1529657472964000000,1017.3344,1009.4744,0.0
Pressure,smartphone,1529657473002000000,1017.31464,1009.45465,0.0
Pressure,smartphone,1529657473041000000,1017.31464,1009.45465,0.0
Pressure,smartphone,1529657473079000000,1017.31464,1009.45465,0.0
Pressure,smartphone,1529657473117000000,1017.31464,1009.45465,0.0
Pressure,smartphone,1529657473156000000,1017.30164,1009.44165,0.0
Pressure,smartphone,1529657473194000000,1017.30164,1009.44165,0.0
Pressure,smartphone,1529657473232000000,1017.30164,1009.44165,0.0
Pressure,smartphone,1529657473272000000,1017.30164,1009.44165,0.0
Pressure,smartphone,1529657473310000000,1017.2821,1009.4221,0.0
Pressure,smartphone,1529657473348000000,1017.2821,1009.4221,0.0
Pressure,smartphone,1529657473387000000,1017.2821,1009.4221,0.0
Pressure,smartphone,1529657473425000000,1017.2821,1009.4221,0.0
Pressure,smartphone,1529657473464000000,1017.2917,1009.4317,0.0
Pressure,smartphone,1529657473502000000,1017.2917,1009.4317,0.0
Pressure,smartphone,1529657473540000000,1017.2917,1009.4317,0.0
Pressure,smartphone,1529657473579000000,1017.2917,1009.4317,0.0
Pressure,smartphone,1529657473617000000,1017.28503,1009.42505,0.0
Pressure,smartphone,1529657473656000000,1017.28503,1009.42505,0.0
Pressure,smartphone,1529657473694000000,1017.28503,1009.42505,0.0
Pressure,smartphone,1529657473732000000,1017.28503,1009.42505,0.0
Pressure,smartphone,1529657473771000000,1017.2941,1009.43414,0.0
Pressure,smartphone,1529657473810000000,1017.2941,1009.43414,0.0
Pressure,smartphone,1529657473848000000,1017.2941,1009.43414,0.0
Pressure,smartphone,1529657473887000000,1017.2941,1009.43414,0.0
Pressure,smartphone,1529657473925000000,1017.27094,1009.41095,0.0
Pressure,smartphone,1529657473963000000,1017.27094,1009.41095,0.0
Pressure,smartphone,1529657474002000000,1017.27094,1009.41095,0.0
Pressure,smartphone,1529657474040000000,1017.27094,1009.41095,0.0
Pressure,smartphone,1529657474079000000,1017.2732,1009.4132,0.0
Pressure,smartphone,1529657474117000000,1017.2732,1009.4132,0.0
Pressure,smartphone,1529657474155000000,1017.2732,1009.4132,0.0
Pressure,smartphone,1529657474194000000,1017.2732,1009.4132,0.0
Pressure,smartphone,1529657474233000000,1017.2712,1009.4112,0.0
Pressure,smartphone,1529657474271000000,1017.2712,1009.4112,0.0
Pressure,smartphone,1529657474309000000,1017.2712,1009.4112,0.0
Pressure,smartphone,1529657474347000000,1017.2712,1009.4112,0.0
Pressure,smartphone,1529657474387000000,1017.2784,1009.4184,0.0
Pressure,smartphone,1529657474425000000,1017.2784,1009.4184,0.0
Pressure,smartphone,1529657474463000000,1017.2784,1009.4184,0.0
Pressure,smartphone,1529657474501000000,1017.2784,1009.4184,0.0
Pressure,smartphone,1529657474540000000,1017.2784,1009.4184,0.0
Pressure,smartphone,1529657474579000000,1017.27295,1009.41296,0.0
Pressure,smartphone,1529657474618000000,1017.27295,1009.41296,0.0
Pressure,smartphone,1529657474656000000,1017.27295,1009.41296,0.0
Pressure,smartphone,1529657474694000000,1017.27295,1009.41296,0.0
Pressure,smartphone,1529657474732000000,1017.27515,1009.41516,0.0
Pressure,smartphone,1529657474771000000,1017.27515,1009.41516,0.0
Pressure,smartphone,1529657474809000000,1017.27515,1009.41516,0.0
Pressure,smartphone,1529657474848000000,1017.27515,1009.41516,0.0
Pressure,smartphone,1529657474886000000,1017.2663,1009.4063,0.0
Pressure,smartphone,1529657474924000000,1017.2663,1009.4063,0.0
Pressure,smartphone,1529657474963000000,1017.2663,1009.4063,0.0
Pressure,smartphone,1529657475001000000,1017.2663,1009.4063,0.0
Pressure,smartphone,1529657475040000000,1017.2795,1009.4195,0.0
Pressure,smartphone,1529657475078000000,1017.2795,1009.4195,0.0
Pressure,smartphone,1529657475116000000,1017.2795,1009.4195,0.0
Pressure,smartphone,1529657475156000000,1017.2795,1009.4195,0.0
Pressure,smartphone,1529657475194000000,1017.256,1009.396,0.0
Pressure,smartphone,1529657475233000000,1017.256,1009.396,0.0
Pressure,smartphone,1529657475271000000,1017.256,1009.396,0.0
Pressure,smartphone,1529657475310000000,1017.256,1009.396,0.0
Pressure,smartphone,1529657475347000000,1017.2358,1009.3758,0.0
Pressure,smartphone,1529657475386000000,1017.2358,1009.3758,0.0
Pressure,smartphone,1529657475424000000,1017.2358,1009.3758,0.0
Pressure,smartphone,1529657475463000000,1017.2358,1009.3758,0.0
Pressure,smartphone,1529657475501000000,1017.2295,1009.3695,0.0
Pressure,smartphone,1529657475540000000,1017.2295,1009.3695,0.0
Pressure,smartphone,1529657475579000000,1017.2295,1009.3695,0.0
Pressure,smartphone,1529657475617000000,1017.2295,1009.3695,0.0
Pressure,smartphone,1529657475655000000,1017.2147,1009.35474,0.0
Pressure,smartphone,1529657475694000000,1017.2147,1009.35474,0.0
Pressure,smartphone,1529657475732000000,1017.2147,1009.35474,0.0
Pressure,smartphone,1529657475771000000,1017.2147,1009.35474,0.0
Pressure,smartphone,1529657475810000000,1017.2386,1009.3786,0.0
Pressure,smartphone,1529657475848000000,1017.2386,1009.3786,0.0
Pressure,smartphone,1529657475886000000,1017.2386,1009.3786,0.0
Pressure,smartphone,1529657475924000000,1017.2386,1009.3786,0.0
Pressure,smartphone,1529657475963000000,1017.27783,1009.41785,0.0
Pressure,smartphone,1529657476002000000,1017.27783,1009.41785,0.0
Pressure,smartphone,1529657476040000000,1017.27783,1009.41785,0.0
Pressure,smartphone,1529657476078000000,1017.27783,1009.41785,0.0
Pressure,smartphone,1529657476117000000,1017.2748,1009.4148,0.0
Pressure,smartphone,1529657476155000000,1017.2748,1009.4148,0.0
Pressure,smartphone,1529657476194000000,1017.2748,1009.4148,0.0
Pressure,smartphone,1529657476232000000,1017.2748,1009.4148,0.0
Pressure,smartphone,1529657476271000000,1017.2941,1009.43414,0.0
Pressure,smartphone,1529657476309000000,1017.2941,1009.43414,0.0
Pressure,smartphone,1529657476347000000,1017.2941,1009.43414,0.0
Pressure,smartphone,1529657476386000000,1017.2941,1009.43414,0.0
Pressure,smartphone,1529657476424000000,1017.2952,1009.43524,0.0
Pressure,smartphone,1529657476463000000,1017.2952,1009.43524,0.0
Pressure,smartphone,1529657476501000000,1017.2952,1009.43524,0.0
Pressure,smartphone,1529657476540000000,1017.2952,1009.43524,0.0
Pressure,smartphone,1529657476579000000,1017.2952,1009.43524,0.0
Pressure,smartphone,1529657476617000000,1017.29956,1009.4396,0.0
Pressure,smartphone,1529657476655000000,1017.29956,1009.4396,0.0
Pressure,smartphone,1529657476694000000,1017.29956,1009.4396,0.0
Pressure,smartphone,1529657476732000000,1017.29956,1009.4396,0.0
Pressure,smartphone,1529657476770000000,1017.2926,1009.4326,0.0
Pressure,smartphone,1529657476808000000,1017.2926,1009.4326,0.0
Pressure,smartphone,1529657476848000000,1017.2926,1009.4326,0.0
Pressure,smartphone,1529657476886000000,1017.2926,1009.4326,0.0
Pressure,smartphone,1529657476925000000,1017.28687,1009.4269,0.0
Pressure,smartphone,1529657476963000000,1017.28687,1009.4269,0.0
Pressure,smartphone,1529657477001000000,1017.28687,1009.4269,0.0
Pressure,smartphone,1529657477040000000,1017.28687,1009.4269,0.0
Pressure,smartphone,1529657477078000000,1017.2903,1009.4303,0.0
Pressure,smartphone,1529657477116000000,1017.2903,1009.4303,0.0
Pressure,smartphone,1529657477155000000,1017.2903,1009.4303,0.0
Pressure,smartphone,1529657477193000000,1017.2903,1009.4303,0.0
Pressure,smartphone,1529657477232000000,1017.284,1009.424,0.0
Pressure,smartphone,1529657477270000000,1017.284,1009.424,0.0
Pressure,smartphone,1529657477308000000,1017.284,1009.424,0.0
Pressure,smartphone,1529657477347000000,1017.284,1009.424,0.0
Pressure,smartphone,1529657477385000000,1017.2864,1009.4264,0.0
Pressure,smartphone,1529657477424000000,1017.2864,1009.4264,0.0
Pressure,smartphone,1529657477463000000,1017.2864,1009.4264,0.0
Pressure,smartphone,1529657477501000000,1017.2864,1009.4264,0.0
Pressure,smartphone,1529657477540000000,1017.28174,1009.42175,0.0
Pressure,smartphone,1529657477578000000,1017.28174,1009.42175,0.0
Pressure,smartphone,1529657477616000000,1017.28174,1009.42175,0.0
Pressure,smartphone,1529657477655000000,1017.28174,1009.42175,0.0
